Date,ACWI,AGG,MTUM,QUAL,USMV
2016-06-21,47.1733283996582,84.72840118408203,66.86315155029297,56.5897216796875,37.639312744140625
2016-06-22,47.12649154663086,84.78162384033203,66.70275115966797,56.5032844543457,37.63093566894531
2016-06-23,47.996253967285156,84.63709259033203,67.30867004394531,57.220603942871094,37.957637786865234
2016-06-24,45.41204071044922,85.09345245361328,65.88301086425781,55.24150848388672,37.28746032714844
2016-06-27,44.567359924316406,85.43574523925781,65.57115173339844,54.39457702636719,37.103153228759766
2016-06-28,45.53749084472656,85.54222106933594,66.37307739257812,55.29336929321289,37.54716110229492
2016-06-29,46.398895263671875,85.48138427734375,67.13047790527344,56.20079803466797,38.049800872802734
2016-06-30,47.02613067626953,85.65630340576172,68.074951171875,57.039100646972656,38.71159744262695
2016-07-01,47.12649154663086,85.84065246582031,68.13734436035156,57.1428108215332,38.778629302978516
2016-07-05,46.541072845458984,86.06930541992188,68.36009216308594,56.80576705932617,38.887542724609375
2016-07-06,46.6163444519043,86.22931671142578,68.77886962890625,57.039100646972656,38.979679107666016
2016-07-07,46.50762176513672,86.16837310791016,68.41354370117188,57.00453186035156,38.79539108276367
2016-07-08,47.21849060058594,86.29788208007812,69.23331451416016,57.790985107421875,39.23099136352539
2016-07-11,47.6282844543457,86.06930541992188,69.37584686279297,57.94654846191406,39.2645149230957
2016-07-12,48.08824920654297,85.81021118164062,69.21549987792969,58.25767135620117,39.17235565185547
2016-07-13,48.0715217590332,85.93213653564453,69.32239532470703,58.249027252197266,39.31476974487305
2016-07-14,48.36424255371094,85.85596466064453,69.44713592529297,58.51693344116211,39.3734245300293
2016-07-15,48.26388931274414,85.54352569580078,69.36695098876953,58.52558517456055,39.29800796508789
2016-07-18,48.414424896240234,85.55875396728516,69.5184326171875,58.6292839050293,39.272884368896484
2016-07-19,48.188621520996094,85.73402404785156,69.67881774902344,58.663848876953125,39.31476974487305
2016-07-20,48.464599609375,85.65782928466797,69.80355072021484,58.93177795410156,39.339900970458984
2016-07-21,48.32242965698242,85.73402404785156,69.45603942871094,58.69840621948242,39.289642333984375
2016-07-22,48.47296142578125,85.74928283691406,69.9372329711914,58.98362350463867,39.52420425415039
2016-07-25,48.34751510620117,85.6502456665039,69.75010681152344,58.8972053527832,39.415306091308594
2016-07-26,48.43114471435547,85.6502456665039,69.52735137939453,58.75028610229492,39.339900970458984
